,Pred_spent,Pred_prob,customer_id,recency,fequency,price_sum,price_mean,spent_90_days,spent_90_flag
7094,0.76148176,0.20044775,7095,-429.0,1,10.97,10.97,0.0,0.0
7095,5.7942266,0.32474342,7096,-285.0,3,97.0,32.333333333333336,0.0,0.0
7096,4.3592334,0.2509132,7097,-293.0,4,125.87,31.4675,0.0,0.0
7097,5.9889994,0.43640807,7098,-24.0,3,48.73,16.243333333333332,0.0,0.0
7098,1.448303,0.20044775,7099,-428.0,1,54.47,54.47,0.0,0.0
7099,0.76148176,0.20044775,7100,-428.0,1,12.49,12.49,0.0,0.0
7100,8.056001,0.31217405,7101,-269.0,4,330.62,82.655,0.0,0.0
7101,7.5373635,0.34466618,7102,-193.0,9,267.79,29.754444444444445,0.0,0.0
7102,8.176012,0.3440985,7103,-141.0,3,116.68,38.89333333333334,0.0,0.0
7103,2.1081035,0.22323294,7104,-397.0,2,97.61,48.805,0.0,0.0
7104,0.76148176,0.20044775,7105,-428.0,1,15.7,15.7,0.0,0.0
7105,0.801216,0.20044775,7106,-428.0,1,37.47,37.47,0.0,0.0
7106,13.576769,0.54072547,7107,-56.0,7,151.85,21.692857142857143,0.0,0.0
7107,0.76148176,0.20044775,7108,-428.0,1,14.96,14.96,0.0,0.0
7108,0.801216,0.20044775,7109,-428.0,1,25.37,25.37,0.0,0.0
7109,0.76148176,0.20044775,7110,-428.0,1,14.79,14.79,0.0,0.0
7110,8.157706,0.31456017,7111,-261.0,5,354.42,70.884,0.0,0.0
7111,0.801216,0.20044775,7112,-428.0,1,28.99,28.99,0.0,0.0
7112,13.358489,0.51216066,7113,-72.0,6,144.03,24.005,0.0,0.0
7113,0.76148176,0.20044775,7114,-428.0,1,6.79,6.79,0.0,0.0
7114,0.76148176,0.20044775,7115,-424.0,1,15.36,15.36,0.0,0.0
7115,3.2567253,0.2810154,7116,-284.0,2,23.54,11.77,0.0,0.0
7116,1.7634465,0.2189336,7117,-415.0,2,73.03,36.515,0.0,0.0
7117,0.93756133,0.21494071,7118,-417.0,2,47.849999999999994,23.924999999999997,0.0,0.0
7118,9.043553,0.2760692,7119,-58.0,2,111.37,55.685,0.0,0.0
7119,15.401982,0.5523899,7120,-102.0,9,286.91,31.87888888888889,45.47,1.0
7120,0.76148176,0.20044775,7121,-428.0,1,11.77,11.77,0.0,0.0
7121,1.000935,0.21698706,7122,-371.0,2,49.47,24.735,0.0,0.0
7122,5.7942266,0.31763628,7123,-238.0,3,83.2,27.733333333333334,0.0,0.0
7123,0.801216,0.20044775,7124,-428.0,1,29.58,29.58,0.0,0.0
7124,0.76148176,0.20044775,7125,-428.0,1,11.77,11.77,0.0,0.0
7125,1.8801907,0.22037922,7126,-387.0,2,57.760000000000005,28.880000000000003,0.0,0.0
7126,2.1081035,0.22444427,7127,-387.0,2,68.62,34.31,0.0,0.0
7127,11.955683,0.5163708,7128,-15.0,6,104.94,17.49,46.2,1.0
7128,0.76148176,0.20044775,7129,-428.0,1,13.97,13.97,0.0,0.0
7129,25.202158,0.49319977,7130,-15.0,6,318.09,53.01499999999999,70.45,1.0
7130,7.392262,0.29189175,7131,-177.0,2,146.6,73.3,0.0,0.0
7131,0.82514656,0.20449017,7132,-405.0,1,13.97,13.97,0.0,0.0
7132,0.801216,0.20044775,7133,-428.0,1,37.51,37.51,0.0,0.0
7133,0.801216,0.20044775,7134,-428.0,1,23.54,23.54,0.0,0.0
7134,3.2567253,0.27470717,7135,-285.0,2,32.769999999999996,16.384999999999998,0.0,0.0
7135,0.801216,0.20044775,7136,-428.0,1,32.29,32.29,0.0,0.0
7136,0.76148176,0.20044775,7137,-428.0,1,10.0,10.0,0.0,0.0
7137,7.5947413,0.3440985,7138,-138.0,3,94.64,31.546666666666667,56.88,1.0
7138,21.469608,0.648906,7139,-14.0,10,257.24,25.724,0.0,0.0
7139,1.4619734,0.20044775,7140,-428.0,1,99.76,99.76,0.0,0.0
7140,0.84974086,0.20044775,7141,-428.0,1,44.69,44.69,0.0,0.0
7141,4.5886283,0.30696732,7142,-160.0,4,54.69,13.6725,0.0,0.0
7142,0.801216,0.20044775,7143,-428.0,1,21.76,21.76,0.0,0.0
7143,88.74217,0.5707986,7144,-8.0,6,1336.99,222.83166666666668,161.22,1.0
7144,121.12262,0.7553679,7145,-9.0,101,2063.9,20.434653465346535,15.49,1.0
7145,0.84974086,0.20044775,7146,-428.0,1,40.7,40.7,0.0,0.0
7146,7.7237463,0.29597205,7147,-256.0,2,174.6,87.3,0.0,0.0
7147,16.996706,0.40610033,7148,-113.0,7,400.16,57.16571428571429,0.0,0.0
7148,0.76148176,0.20044775,7149,-428.0,1,11.77,11.77,0.0,0.0
7149,0.76148176,0.20044775,7150,-428.0,1,17.76,17.76,0.0,0.0
7150,9.439686,0.407505,7151,-35.0,4,110.97999999999999,27.744999999999997,47.96,1.0
7151,7.1523623,0.3202006,7152,-267.0,7,545.47,77.92428571428572,0.0,0.0
7152,1.4619734,0.20044775,7153,-428.0,1,62.9,62.9,0.0,0.0
7153,7.17214,0.3257652,7154,-186.0,3,126.33999999999999,42.11333333333333,0.0,0.0
7154,11.319926,0.4210038,7155,-22.0,3,125.45,41.81666666666667,0.0,0.0
7155,0.801216,0.20044775,7156,-428.0,1,34.75,34.75,0.0,0.0
7156,3.9791915,0.2874112,7157,-303.0,2,82.2,41.1,0.0,0.0
7157,1.4619734,0.20044775,7158,-428.0,1,58.31,58.31,0.0,0.0
7158,0.801216,0.20044775,7159,-428.0,1,26.14,26.14,0.0,0.0
7159,0.76148176,0.20044775,7160,-428.0,1,11.77,11.77,11.49,1.0
7160,0.76148176,0.20044775,7161,-428.0,1,18.99,18.99,0.0,0.0
7161,3.2567253,0.2810154,7162,-285.0,2,21.75,10.875,0.0,0.0
7162,1.4322248,0.20044775,7163,-428.0,1,382.62,382.62,0.0,0.0
7163,3.2567253,0.26510084,7164,-197.0,2,37.67,18.835,0.0,0.0
7164,0.92461026,0.2158048,7165,-407.0,2,29.92,14.96,0.0,0.0
7165,6.608723,0.31953713,7166,-213.0,2,98.55,49.275,0.0,0.0
7166,0.801216,0.20044775,7167,-428.0,1,30.32,30.32,0.0,0.0
7167,3.189888,0.24232993,7168,-321.0,2,74.80000000000001,37.400000000000006,0.0,0.0
7168,0.76148176,0.20044775,7169,-428.0,1,14.96,14.96,0.0,0.0
7169,7.7933717,0.407505,7170,-17.0,3,81.34,27.113333333333333,0.0,0.0
7170,0.84974086,0.20044775,7171,-428.0,1,46.48,46.48,0.0,0.0
7171,0.89823455,0.21003091,7172,-426.0,2,45.71,22.855,42.97,1.0
7172,17.035976,0.42771363,7173,-129.0,6,250.95,41.824999999999996,0.0,0.0
7173,0.92461026,0.21725072,7174,-400.0,2,27.96,13.98,0.0,0.0
7174,0.76148176,0.20044775,7175,-428.0,1,14.37,14.37,0.0,0.0
7175,16.399883,0.54072547,7176,-44.0,8,203.68,25.46,43.96,1.0
7176,21.499743,0.5409198,7177,-72.0,11,270.85,24.622727272727275,0.0,0.0
7177,0.76148176,0.20044775,7178,-428.0,1,11.77,11.77,0.0,0.0
7178,1.0455781,0.2158048,7179,-395.0,3,45.72,15.24,0.0,0.0
7179,0.76148176,0.20044775,7180,-428.0,1,5.99,5.99,0.0,0.0
7180,0.76148176,0.20044775,7181,-428.0,1,16.36,16.36,0.0,0.0
7181,9.277612,0.35444796,7182,-90.0,5,159.46,31.892000000000003,0.0,0.0
7182,0.76148176,0.20044775,7183,-428.0,1,14.37,14.37,0.0,0.0
7183,0.801216,0.20044775,7184,-426.0,1,34.36,34.36,0.0,0.0
7184,0.8497097,0.21003091,7185,-428.0,2,29.33,14.665,0.0,0.0
7185,3.9945369,0.26287994,7186,-314.0,3,88.63,29.543333333333333,0.0,0.0
7186,3.5965366,0.31243125,7187,-126.0,2,34.26,17.13,0.0,0.0
7187,3.5463557,0.27243996,7188,-267.0,3,47.620000000000005,15.873333333333335,0.0,0.0
7188,0.801216,0.20044775,7189,-428.0,1,23.76,23.76,0.0,0.0
7189,0.76148176,0.20044775,7190,-428.0,1,5.78,5.78,0.0,0.0
7190,1.448303,0.20044775,7191,-428.0,1,51.96,51.96,0.0,0.0
7191,0.76148176,0.20044775,7192,-428.0,1,6.79,6.79,0.0,0.0
7192,18.545664,0.6922206,7193,-7.0,10,195.3,19.53,65.53,1.0
7193,0.92461026,0.2158048,7194,-406.0,2,35.76,17.88,12.99,1.0
7194,0.801216,0.20044775,7195,-428.0,1,33.52,33.52,0.0,0.0
7195,5.7942266,0.3257652,7196,-232.0,3,100.72,33.57333333333333,0.0,0.0
7196,7.0020533,0.32445523,7197,-118.0,3,78.1,26.03333333333333,0.0,0.0
7197,0.801216,0.20044775,7198,-428.0,1,28.74,28.74,0.0,0.0
7198,4.8084826,0.28039083,7199,-107.0,3,56.3,18.766666666666666,0.0,0.0
7199,3.5965366,0.31243125,7200,-128.0,2,26.759999999999998,13.379999999999999,0.0,0.0
7200,0.76148176,0.20044775,7201,-428.0,1,14.79,14.79,0.0,0.0
7201,0.76148176,0.20044775,7202,-428.0,1,13.97,13.97,0.0,0.0
7202,76.03624,0.6888143,7203,-20.0,20,735.9,36.795,216.85,1.0
7203,3.2567253,0.2838588,7204,-232.0,2,23.259999999999998,11.629999999999999,0.0,0.0
7204,3.3610263,0.2849971,7205,-245.0,2,59.239999999999995,29.619999999999997,0.0,0.0
7205,3.6816792,0.30767438,7206,-46.0,2,42.34,21.17,0.0,0.0
7206,0.801216,0.20044775,7207,-428.0,1,29.99,29.99,0.0,0.0
7207,1.4619734,0.20044775,7208,-427.0,1,83.19,83.19,0.0,0.0
7208,0.9731351,0.21698706,7209,-373.0,2,49.98,24.99,0.0,0.0
7209,0.76148176,0.20044775,7210,-428.0,1,15.36,15.36,0.0,0.0
7210,0.76148176,0.20044775,7211,-428.0,1,15.76,15.76,0.0,0.0
7211,0.801216,0.20044775,7212,-428.0,1,23.54,23.54,0.0,0.0
7212,27.127314,0.71032035,7213,-8.0,13,316.69,24.36076923076923,57.45,1.0
7213,0.801216,0.20044775,7214,-428.0,1,36.54,36.54,0.0,0.0
7214,6.608723,0.3082818,7215,-283.0,2,90.67,45.335,31.97,1.0
7215,0.801216,0.20044775,7216,-428.0,1,31.54,31.54,0.0,0.0
7216,2.1805468,0.22444427,7217,-363.0,3,121.13,40.376666666666665,0.0,0.0
7217,0.76148176,0.20044775,7218,-428.0,1,11.77,11.77,0.0,0.0
7218,0.76148176,0.20044775,7219,-428.0,1,14.96,14.96,0.0,0.0
7219,0.76148176,0.20044775,7220,-428.0,1,14.96,14.96,0.0,0.0
7220,0.76148176,0.20044775,7221,-428.0,1,11.77,11.77,0.0,0.0
7221,14.125215,0.54136515,7222,-31.0,9,155.23,17.247777777777777,16.57,1.0
7222,0.801216,0.20044775,7223,-428.0,1,36.5,36.5,0.0,0.0
7223,1.448303,0.20044775,7224,-427.0,1,52.08,52.08,0.0,0.0
7224,1.0455781,0.21698706,7225,-379.0,3,45.28,15.093333333333334,0.0,0.0
7225,0.76148176,0.20044775,7226,-428.0,1,10.77,10.77,0.0,0.0
7226,2.5119226,0.24156284,7227,-315.0,2,34.95,17.475,0.0,0.0
7227,1.4619734,0.20044775,7228,-428.0,1,115.94,115.94,0.0,0.0
7228,5.9889994,0.43640807,7229,-8.0,4,45.24,11.31,0.0,0.0
7229,0.801216,0.20044775,7230,-428.0,1,24.54,24.54,0.0,0.0
7230,0.801216,0.20044775,7231,-428.0,1,24.99,24.99,0.0,0.0
7231,12.235674,0.4210038,7232,-27.0,3,137.84,45.946666666666665,201.86,1.0
7232,3.878291,0.28936037,7233,-214.0,2,75.61,37.805,0.0,0.0
7233,3.6816792,0.26644987,7234,-71.0,2,23.950000000000003,11.975000000000001,0.0,0.0
7234,0.76148176,0.20044775,7235,-428.0,1,11.77,11.77,0.0,0.0
7235,7.5947413,0.3440985,7236,-117.0,3,98.69999999999999,32.9,0.0,0.0
7236,0.801216,0.20044775,7237,-428.0,1,20.74,20.74,0.0,0.0
7237,0.76148176,0.20044775,7238,-428.0,1,10.97,10.97,0.0,0.0
7238,0.84974086,0.20044775,7239,-428.0,1,37.74,37.74,0.0,0.0
7239,3.6816792,0.26568368,7240,-83.0,2,30.479999999999997,15.239999999999998,0.0,0.0
7240,3.2567253,0.32209575,7241,-201.0,2,25.96,12.98,23.08,1.0
7241,0.84974086,0.20044775,7242,-428.0,1,38.9,38.9,0.0,0.0
7242,1.4619734,0.20044775,7243,-428.0,1,100.32,100.32,0.0,0.0
7243,0.76148176,0.20044775,7244,-428.0,1,14.96,14.96,0.0,0.0
7244,0.76148176,0.20044775,7245,-428.0,1,13.97,13.97,0.0,0.0
7245,179.99513,0.44987023,7246,-97.0,5,1230.02,246.004,340.65,1.0
7246,0.801216,0.20044775,7247,-428.0,1,27.73,27.73,0.0,0.0
7247,0.76148176,0.20044775,7248,-428.0,1,15.7,15.7,0.0,0.0
7248,0.8648808,0.20449017,7249,-385.0,1,28.56,28.56,0.0,0.0
7249,17.963528,0.35355383,7250,-84.0,5,476.1,95.22,0.0,0.0
7250,0.76148176,0.20044775,7251,-428.0,1,15.99,15.99,0.0,0.0
7251,3.3610263,0.2849971,7252,-240.0,2,61.06,30.53,0.0,0.0
7252,0.801216,0.20044775,7253,-428.0,1,35.77,35.77,0.0,0.0
7253,3.8822713,0.2809126,7254,-142.0,2,73.22999999999999,36.614999999999995,0.0,0.0
7254,2.1522746,0.23877981,7255,-336.0,2,25.88,12.94,0.0,0.0
7255,9.439686,0.4210038,7256,-28.0,4,119.02,29.755,53.35,1.0
7256,0.801216,0.20044775,7257,-428.0,1,24.99,24.99,0.0,0.0
7257,0.76148176,0.20044775,7258,-428.0,1,14.99,14.99,0.0,0.0
7258,9.773853,0.2911152,7259,-79.0,2,102.8,51.4,100.44,1.0
7259,0.801216,0.20044775,7260,-428.0,1,27.94,27.94,0.0,0.0
7260,0.76148176,0.20044775,7261,-428.0,1,10.97,10.97,0.0,0.0
7261,3.1787066,0.27343872,7262,-182.0,2,20.48,10.24,0.0,0.0
7262,0.801216,0.20044775,7263,-428.0,1,25.99,25.99,0.0,0.0
7263,3.5463557,0.2775796,7264,-216.0,3,53.51,17.836666666666666,0.0,0.0
7264,9.439686,0.4210038,7265,-34.0,4,118.69,29.6725,54.85,1.0
7265,1.4619734,0.20044775,7266,-428.0,1,131.16,131.16,0.0,0.0
7266,0.76148176,0.20044775,7267,-428.0,1,11.77,11.77,0.0,0.0
7267,0.76148176,0.20044775,7268,-428.0,1,13.97,13.97,0.0,0.0
7268,2.1668208,0.22444427,7269,-366.0,3,82.51,27.503333333333334,0.0,0.0
7269,11.581773,0.3440985,7270,-117.0,3,199.41,66.47,0.0,0.0
7270,0.801216,0.20044775,7271,-428.0,1,20.99,20.99,0.0,0.0
7271,10.914776,0.35078347,7272,-155.0,4,182.33999999999997,45.584999999999994,0.0,0.0
7272,7.0020533,0.32445523,7273,-115.0,3,79.95,26.650000000000002,0.0,0.0
7273,75.71209,0.7820973,7274,-1.0,24,725.78,30.24083333333333,49.480000000000004,1.0
7274,4.877107,0.30726266,7275,-11.0,2,67.59,33.795,0.0,0.0
7275,0.801216,0.20044775,7276,-428.0,1,19.99,19.99,0.0,0.0
7276,0.801216,0.20044775,7277,-428.0,1,26.99,26.99,0.0,0.0
7277,0.801216,0.20044775,7278,-428.0,1,19.99,19.99,0.0,0.0
7278,0.801216,0.20044775,7279,-428.0,1,19.99,19.99,0.0,0.0
7279,0.9731351,0.21698706,7280,-374.0,2,40.31,20.155,49.49,1.0
7280,0.801216,0.20044775,7281,-428.0,1,19.99,19.99,0.0,0.0
7281,0.76148176,0.20044775,7282,-428.0,1,3.99,3.99,0.0,0.0
7282,12.6630125,0.4210038,7283,-2.0,3,151.8,50.6,0.0,0.0
7283,4.8084826,0.3137047,7284,-143.0,3,38.730000000000004,12.910000000000002,11.49,1.0
7284,0.76148176,0.20044775,7285,-428.0,1,11.97,11.97,0.0,0.0
7285,0.76148176,0.20044775,7286,-428.0,1,9.99,9.99,0.0,0.0
7286,1.4619734,0.20044775,7287,-428.0,1,83.16,83.16,0.0,0.0
7287,0.76148176,0.20044775,7288,-428.0,1,11.77,11.77,0.0,0.0
7288,8.761834,0.407505,7289,-28.0,3,105.1,35.03333333333333,0.0,0.0
7289,1.4619734,0.20044775,7290,-414.0,1,89.4,89.4,0.0,0.0
7290,6.448404,0.3062576,7291,-257.0,3,363.56,121.18666666666667,72.48,1.0
7291,3.967414,0.2702624,7292,-80.0,2,75.94999999999999,37.974999999999994,0.0,0.0
7292,0.801216,0.20044775,7293,-428.0,1,19.99,19.99,0.0,0.0
7293,7.7933717,0.407505,7294,-19.0,3,86.42,28.80666666666667,0.0,0.0
7294,2.1081035,0.22323294,7295,-398.0,2,95.19,47.595,0.0,0.0
7295,2.1081035,0.22323294,7296,-392.0,2,80.03,40.015,0.0,0.0
7296,0.84974086,0.20044775,7297,-428.0,1,46.37,46.37,0.0,0.0
7297,0.801216,0.20044775,7298,-428.0,1,19.77,19.77,82.48,1.0
7298,3.1787066,0.27343872,7299,-190.0,2,19.78,9.89,0.0,0.0
7299,5.0942183,0.3710665,7300,-111.0,5,72.56,14.512,39.46,1.0
7300,0.76148176,0.20044775,7301,-428.0,1,14.96,14.96,0.0,0.0
7301,0.801216,0.20044775,7302,-428.0,1,23.54,23.54,0.0,0.0
7302,0.76148176,0.20044775,7303,-428.0,1,14.96,14.96,0.0,0.0
7303,4.8936257,0.3137047,7304,-96.0,3,43.92,14.64,0.0,0.0
7304,0.92461026,0.21698706,7305,-386.0,2,36.93,18.465,0.0,0.0
7305,19.368563,0.32161385,7306,-167.0,9,636.25,70.69444444444444,0.0,0.0
7306,2.1081035,0.22444427,7307,-390.0,2,77.89,38.945,18.49,1.0
7307,2.540994,0.26200154,7308,-298.0,3,41.71,13.903333333333334,0.0,0.0
7308,3.2359507,0.2925304,7309,-348.0,5,343.46,68.692,53.96,1.0
7309,0.76148176,0.20044775,7310,-419.0,1,13.77,13.77,141.87,1.0
7310,0.801216,0.20044775,7311,-428.0,1,19.99,19.99,0.0,0.0
7311,0.801216,0.20044775,7312,-428.0,1,20.99,20.99,0.0,0.0
7312,0.801216,0.20044775,7313,-428.0,1,32.6,32.6,0.0,0.0
7313,3.5463557,0.27085397,7314,-246.0,3,60.31,20.103333333333335,0.0,0.0
7314,0.89823455,0.21003091,7315,-428.0,2,47.480000000000004,23.740000000000002,0.0,0.0
7315,4.591372,0.31587458,7316,-37.0,2,26.189999999999998,13.094999999999999,25.49,1.0
7316,1.4619734,0.20044775,7317,-428.0,1,68.67,68.67,0.0,0.0
7317,0.76148176,0.20044775,7318,-428.0,1,13.97,13.97,0.0,0.0
7318,1.4619734,0.20044775,7319,-427.0,1,61.24,61.24,0.0,0.0
7319,0.76148176,0.20044775,7320,-428.0,1,18.99,18.99,0.0,0.0
7320,5.017577,0.36913243,7321,-154.0,3,66.31,22.103333333333335,12.99,1.0
7321,7.553892,0.34665713,7322,-78.0,4,92.02,23.005,0.0,0.0
7322,88.88771,0.7553679,7323,-10.0,22,827.28,37.60363636363636,0.0,0.0
7323,0.76148176,0.20044775,7324,-428.0,1,11.77,11.77,0.0,0.0
7324,0.76148176,0.20044775,7325,-428.0,1,13.97,13.97,0.0,0.0
7325,4.06362,0.28769442,7326,-216.0,4,72.66,18.165,0.0,0.0
7326,6.393559,0.32474342,7327,-280.0,3,123.17,41.056666666666665,37.86,1.0
7327,0.76148176,0.20044775,7328,-428.0,1,14.96,14.96,0.0,0.0
7328,55.10095,0.642166,7329,-40.0,8,524.54,65.5675,41.97,1.0
7329,0.76148176,0.20044775,7330,-428.0,1,16.36,16.36,0.0,0.0
7330,0.8890365,0.22514328,7331,-420.0,2,27.13,13.565,0.0,0.0
7331,0.76148176,0.20044775,7332,-428.0,1,15.76,15.76,0.0,0.0
7332,7.9589734,0.30293202,7333,-275.0,3,287.9,95.96666666666665,0.0,0.0
7333,0.76148176,0.20044775,7334,-428.0,1,14.37,14.37,0.0,0.0
7334,0.76148176,0.20044775,7335,-416.0,1,17.3,17.3,0.0,0.0
7335,1.9816434,0.2274239,7336,-355.0,2,230.07999999999998,115.03999999999999,0.0,0.0
7336,4.8891506,0.36519143,7337,-111.0,4,63.17,15.7925,31.49,1.0
7337,11.247541,0.46218187,7338,-93.0,8,129.67,16.20875,0.0,0.0
7338,1.7634465,0.2189336,7339,-414.0,2,65.87,32.935,0.0,0.0
7339,0.76148176,0.20044775,7340,-428.0,1,9.98,9.98,0.0,0.0
7340,0.76148176,0.20044775,7341,-428.0,1,14.37,14.37,0.0,0.0
7341,1.7634465,0.22115944,7342,-420.0,2,113.71000000000001,56.855000000000004,0.0,0.0
7342,4.8936257,0.3137047,7343,-59.0,3,55.15,18.383333333333333,0.0,0.0
7343,0.82514656,0.20449017,7344,-400.0,1,16.7,16.7,0.0,0.0
7344,3.6816792,0.2686053,7345,-81.0,2,39.410000000000004,19.705000000000002,0.0,0.0
7345,0.76148176,0.20044775,7346,-428.0,1,14.37,14.37,0.0,0.0
7346,4.5290694,0.33638498,7347,-165.0,4,74.08,18.52,16.49,1.0
7347,0.801216,0.20044775,7348,-428.0,1,35.8,35.8,0.0,0.0
7348,6.9305024,0.30822608,7349,-20.0,2,87.64999999999999,43.824999999999996,0.0,0.0
7349,0.76148176,0.20044775,7350,-419.0,1,13.97,13.97,0.0,0.0
7350,0.9731351,0.21698706,7351,-387.0,2,45.9,22.95,0.0,0.0
7351,1.7241197,0.22115944,7352,-422.0,2,62.29,31.145,15.49,1.0
7352,0.801216,0.20044775,7353,-428.0,1,31.99,31.99,0.0,0.0
7353,2.1753821,0.2196814,7354,-381.0,2,170.85,85.425,0.0,0.0
7354,1.0032674,0.24433696,7355,-356.0,2,29.33,14.665,14.99,1.0
7355,1.7965814,0.22115944,7356,-423.0,3,85.99,28.66333333333333,0.0,0.0
7356,0.801216,0.20044775,7357,-428.0,1,19.99,19.99,0.0,0.0
7357,2.1081035,0.22444427,7358,-381.0,2,63.43,31.715,42.7,1.0
7358,22.134228,0.57444626,7359,-52.0,11,327.66999999999996,29.788181818181815,0.0,0.0
7359,0.801216,0.20044775,7360,-414.0,1,37.31,37.31,0.0,0.0
7360,0.801216,0.20044775,7361,-428.0,1,36.48,36.48,0.0,0.0
7361,7.9125237,0.35078347,7362,-161.0,4,120.35000000000001,30.087500000000002,0.0,0.0
7362,4.67204,0.30726266,7363,-19.0,2,63.15,31.575,0.0,0.0
7363,0.84974086,0.20044775,7364,-428.0,1,46.72,46.72,0.0,0.0
7364,0.89823455,0.21003091,7365,-426.0,2,44.36,22.18,0.0,0.0
7365,15.183114,0.25620386,7366,-8.0,2,214.01,107.005,0.0,0.0
7366,0.9731351,0.2158048,7367,-403.0,2,47.98,23.99,0.0,0.0
7367,2.1668208,0.22444427,7368,-389.0,3,61.66,20.55333333333333,0.0,0.0
7368,2.181346,0.2610479,7369,-333.0,3,42.28,14.093333333333334,0.0,0.0
7369,0.76148176,0.20044775,7370,-427.0,1,11.97,11.97,0.0,0.0
7370,0.8497097,0.21003091,7371,-426.0,2,30.33,15.165,0.0,0.0
7371,0.76148176,0.20044775,7372,-427.0,1,15.76,15.76,0.0,0.0
7372,0.92461026,0.2158048,7373,-397.0,2,35.14,17.57,0.0,0.0
7373,2.1522746,0.23241606,7374,-338.0,2,25.740000000000002,12.870000000000001,35.26,1.0
7374,7.5076356,0.36016148,7375,-140.0,5,82.44,16.488,0.0,0.0
7375,0.76148176,0.20044775,7376,-427.0,1,13.97,13.97,0.0,0.0
7376,63.857437,0.65592176,7377,-28.0,15,503.89,33.592666666666666,41.79,1.0
7377,3.878291,0.28923574,7378,-247.0,2,69.44,34.72,0.0,0.0
7378,0.76148176,0.20044775,7379,-427.0,1,14.37,14.37,0.0,0.0
7379,0.93756133,0.21494071,7380,-415.0,2,44.94,22.47,0.0,0.0
7380,1.4619734,0.20044775,7381,-427.0,1,56.69,56.69,0.0,0.0
7381,0.82514656,0.20449017,7382,-383.0,1,13.97,13.97,40.98,1.0
7382,10.178633,0.4210038,7383,-38.0,4,169.75,42.4375,0.0,0.0
7383,7.372509,0.27800393,7384,-267.0,2,233.06,116.53,0.0,0.0
7384,0.801216,0.20044775,7385,-427.0,1,37.47,37.47,26.48,1.0
7385,0.76148176,0.20044775,7386,-427.0,1,13.99,13.99,0.0,0.0
7386,0.801216,0.20044775,7387,-427.0,1,28.33,28.33,0.0,0.0
7387,0.76148176,0.20044775,7388,-427.0,1,15.36,15.36,0.0,0.0
7388,0.92461026,0.2158048,7389,-395.0,2,28.950000000000003,14.475000000000001,0.0,0.0
7389,0.76148176,0.20044775,7390,-427.0,1,15.36,15.36,0.0,0.0
7390,27.505013,0.45202556,7391,-106.0,13,794.28,61.098461538461535,0.0,0.0
7391,0.76148176,0.20044775,7392,-427.0,1,14.79,14.79,0.0,0.0
7392,25.765753,0.648906,7393,-16.0,10,276.87,27.687,33.25,1.0
7393,0.84974086,0.20044775,7394,-427.0,1,49.68,49.68,0.0,0.0
7394,11.477161,0.4210038,7395,-19.0,4,174.15,43.5375,0.0,0.0
7395,1.4619734,0.20044775,7396,-427.0,1,58.59,58.59,0.0,0.0
7396,1.4619734,0.20044775,7397,-427.0,1,80.78,80.78,0.0,0.0
7397,0.801216,0.20044775,7398,-425.0,1,26.94,26.94,0.0,0.0
7398,12.162274,0.51148516,7399,-11.0,6,116.8,19.466666666666665,14.99,1.0
7399,0.76148176,0.20044775,7400,-427.0,1,13.97,13.97,0.0,0.0
7400,0.801216,0.20044775,7401,-427.0,1,33.13,33.13,0.0,0.0
7401,3.7514231,0.2687411,7402,-198.0,4,64.74,16.185,0.0,0.0
7402,8.745667,0.2872374,7403,-161.0,2,155.95,77.975,0.0,0.0
7403,0.76148176,0.20044775,7404,-427.0,1,12.49,12.49,12.99,1.0
7404,12.709558,0.35918304,7405,-143.0,4,279.67,69.9175,0.0,0.0
7405,1.4619734,0.20044775,7406,-427.0,1,72.99,72.99,0.0,0.0
7406,0.801216,0.20044775,7407,-427.0,1,19.99,19.99,0.0,0.0
7407,0.84974086,0.20044775,7408,-427.0,1,41.52,41.52,0.0,0.0
7408,1.0032674,0.26464885,7409,-349.0,2,24.75,12.375,0.0,0.0
7409,0.801216,0.20044775,7410,-427.0,1,26.94,26.94,0.0,0.0
7410,8.043088,0.33410043,7411,-230.0,5,177.70000000000002,35.540000000000006,33.98,1.0
7411,1.4322248,0.20044775,7412,-427.0,1,161.47,161.47,0.0,0.0
7412,0.76148176,0.20044775,7413,-427.0,1,14.3,14.3,0.0,0.0
7413,2.1668208,0.22444427,7414,-383.0,4,122.50999999999999,30.627499999999998,0.0,0.0
7414,17.730202,0.46297026,7415,-95.0,6,311.14,51.85666666666666,0.0,0.0
7415,0.84974086,0.20044775,7416,-419.0,1,51.38,51.38,0.0,0.0
7416,4.365467,0.24283819,7417,-335.0,2,177.99,88.995,0.0,0.0
7417,0.801216,0.20044775,7418,-422.0,1,27.73,27.73,0.0,0.0
7418,0.76148176,0.20044775,7419,-414.0,1,11.97,11.97,0.0,0.0
7419,3.6734045,0.31508258,7420,-170.0,4,64.71,16.1775,0.0,0.0
7420,8.341755,0.3440985,7421,-91.0,3,122.38,40.79333333333333,0.0,0.0
7421,0.801216,0.20044775,7422,-427.0,1,21.99,21.99,0.0,0.0
7422,0.8648808,0.20449017,7423,-392.0,1,25.54,25.54,0.0,0.0
7423,5.0942183,0.3618854,7424,-144.0,3,69.87,23.290000000000003,0.0,0.0
7424,0.84974086,0.20044775,7425,-427.0,1,40.9,40.9,0.0,0.0
7425,81.5309,0.6888143,7426,-22.0,17,817.17,48.06882352941176,60.94,1.0
